seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,decode_load_ms,decode_total_frames,decode_throughput_fpms,seek_msg_seq,guest_decode_under_frames,guest_decode_under_events,guest_st_under_frames,guest_st_under_events,host_decode_under_frames,host_decode_under_events,host_st_under_frames,host_st_under_events,event
1725,1781080742582,1781080742456,192.168.35.239:42808,-3.70,-15.51,1781080741967,1134508111.6,39925454,39980034,0,276.15,275.58,-0.56,-3.40,1134508114.0,1134508113.0,24,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1726,1781080742925,1781080742772,192.168.35.209:50762,0.76,-49.69,1781080742471,1127661949.9,39973805,40004461,0,275.80,74.27,-201.53,-201.12,1127661951.0,1127661947.0,10,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1727,1781080743105,1781080742962,192.168.35.239:42808,-3.86,-15.36,1781080742471,1134508111.6,39973805,40028496,0,275.80,275.39,-0.40,-3.40,1134508114.0,1134508113.0,24,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1728,1781080743436,1781080743272,192.168.35.209:50762,-3.25,-51.68,1781080742973,1127661949.9,40021996,40052461,0,273.79,74.27,-199.52,-201.12,1127661951.0,1127661947.0,10,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1729,1781080743583,1781080743467,192.168.35.239:42808,-7.60,-18.05,1781080742973,1134508111.7,40021996,40077032,0,273.79,274.98,1.19,-3.40,1134508113.0,1134508113.0,20,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1730,1781080744067,1781080743872,192.168.35.209:50762,1.57,-49.60,1781080743480,1127661949.6,40070622,40110061,0,276.32,74.27,-202.05,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1731,1781080744111,1781080743973,192.168.35.239:42808,-2.31,-17.30,1781080743480,1134508111.7,40070622,40125536,0,276.32,274.22,-2.10,-3.40,1134508113.0,1134508113.0,20,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1732,1781080744618,1781080744478,192.168.35.239:42808,-2.25,-17.42,1781080743985,1134508111.7,40119241,40174050,0,276.75,274.59,-2.16,-3.40,1134508113.0,1134508113.0,20,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1733,1781080744620,1781080744372,192.168.35.209:50762,2.01,-50.06,1781080743985,1127661949.6,40119241,40158061,0,276.75,74.27,-202.48,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1734,1781080745075,1781080744872,192.168.35.209:50762,0.83,-48.88,1781080744491,1127661949.6,40167704,40206061,0,275.58,74.27,-201.31,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1735,1781080745101,1781080744982,192.168.35.239:42808,-3.35,-16.30,1781080744491,1134508111.7,40167704,40222428,0,275.58,274.52,-1.05,-3.40,1134508113.0,1134508113.0,20,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1736,1781080745615,1781080745487,192.168.35.239:42808,-2.80,-17.25,1781080744995,1134508111.8,40216029,40270783,0,274.95,273.22,-1.74,-3.40,1134508111.0,1134508113.0,19,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1737,1781080745625,1781080745467,192.168.35.209:50762,0.21,-48.28,1781080744995,1127661949.6,40216029,40263181,0,274.95,74.27,-200.68,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1738,1781080746121,1781080745972,192.168.35.209:50762,1.02,-49.07,1781080745501,1127661949.6,40264682,40311661,0,275.77,74.27,-201.50,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1739,1781080746203,1781080746043,192.168.35.239:42808,-1.67,-14.35,1781080746007,1134508111.8,40313249,40324312,0,275.68,272.81,-2.87,-3.40,1134508111.0,1134508113.0,19,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1740,1781080746691,1781080746549,192.168.35.239:42808,-3.72,-16.29,1781080746513,1134508111.8,40361780,40372848,0,275.21,274.39,-0.82,-3.40,1134508111.0,1134508113.0,19,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1741,1781080746705,1781080746567,192.168.35.209:50762,0.46,-48.50,1781080746513,1127661949.6,40361780,40368781,0,275.21,74.27,-200.94,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1742,1781080747228,1781080747055,192.168.35.239:42808,-2.46,-17.90,1781080747017,1134508112.0,40410213,40421341,0,275.72,273.53,-2.19,-3.40,1134508109.0,1134508113.0,21,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1743,1781080747229,1781080747067,192.168.35.209:50762,0.97,-49.02,1781080747017,1127661949.6,40410213,40416781,0,275.72,74.27,-201.45,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1744,1781080747724,1781080747559,192.168.35.239:42808,-2.02,-18.36,1781080747525,1134508112.0,40458983,40469684,0,275.74,273.11,-2.63,-3.40,1134508109.0,1134508113.0,21,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1745,1781080747725,1781080747572,192.168.35.209:50762,0.99,-49.04,1781080747525,1127661949.6,40458983,40465261,0,275.74,74.27,-201.47,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1746,1781080748233,1781080748063,192.168.35.239:42808,-7.70,-18.96,1781080748030,1134508112.1,40507383,40518141,0,273.91,274.86,0.95,-3.40,1134508113.0,1134508113.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1747,1781080748233,1781080748072,192.168.35.209:50762,0.99,-49.04,1781080747525,1127661949.6,40458983,40513261,0,275.74,74.27,-201.47,-201.12,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1748,1781080748683,1781080748567,192.168.35.239:42808,-2.46,-18.19,1781080748533,1134508112.1,40555832,40566567,0,276.58,274.29,-2.29,-3.40,1134508113.0,1134508113.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1749,1781080748808,1781080748672,192.168.35.209:50762,150.96,150.96,1781080748533,1127661949.6,40555832,40580501,0,276.58,74.27,-202.31,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1750,1781080749245,1781080749072,192.168.35.239:42808,-3.53,-17.12,1781080749040,1134508112.1,40604370,40615016,0,276.19,274.97,-1.22,-3.40,1134508113.0,1134508113.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1751,1781080749412,1781080749271,192.168.35.209:50762,151.36,151.36,1781080749040,1127661949.6,40604370,40638101,0,276.19,74.27,-201.92,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1752,1781080749744,1781080749576,192.168.35.239:42808,-4.34,-16.35,1781080749545,1134508112.1,40652898,40663524,0,275.69,275.27,-0.41,-3.40,1134508113.0,1134508113.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1753,1781080750010,1781080749871,192.168.35.209:50762,162.41,162.41,1781080749545,1127661949.6,40652898,40696208,0,275.69,74.27,-201.42,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1754,1781080750186,1781080750080,192.168.35.239:42808,-16.48,-16.48,1781080750049,1134508112.1,40701281,40711700,0,275.68,273.08,-2.59,0.00,1134508113.0,1134508113.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1755,1781080750606,1781080750471,192.168.35.209:50762,162.23,162.23,1781080750551,1127661949.6,40749492,40753808,0,275.88,74.27,-201.61,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1756,1781080750690,1781080750585,192.168.35.239:42808,-15.00,-15.00,1781080750551,1134508112.1,40749492,40760343,0,275.88,274.80,-1.07,0.00,1134508113.0,1134508113.0,27,13,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1757,1781080751181,1781080751091,192.168.35.239:42808,-3.83,-18.81,1781080751055,1134508112.1,40797878,40808841,0,275.90,274.98,-0.92,-3.40,1134508112.0,1134508112.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1758,1781080751205,1781080751066,192.168.35.209:50762,161.58,161.58,1781080751055,1127661949.6,40797878,40810898,0,275.90,74.27,-201.63,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1759,1781080751751,1781080751576,192.168.35.209:50762,161.93,161.93,1781080751460,1127661949.6,40836629,40859858,0,275.55,74.27,-201.28,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1760,1781080751794,1781080751647,192.168.35.239:42808,-2.62,-18.05,1781080751460,1134508112.1,40836629,40862162,0,275.55,273.42,-2.13,-3.40,1134508112.0,1134508112.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1761,1781080752342,1781080752153,192.168.35.239:42808,-2.86,-17.77,1781080751963,1134508112.1,40885015,40910765,0,275.57,273.69,-1.88,-3.40,1134508113.0,1134508112.0,27,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1762,1781080752343,1781080752166,192.168.35.209:50762,151.26,151.26,1781080751963,1127661949.6,40885015,40915987,0,275.57,74.27,-201.30,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1763,1781080752794,1781080752657,192.168.35.239:42808,-4.78,-15.89,1781080752467,1134508112.1,40933394,40959230,0,275.51,275.54,0.04,-3.40,1134508113.0,1134508112.0,27,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1764,1781080752813,1781080752671,192.168.35.209:50762,151.30,151.30,1781080752467,1127661949.6,40933394,40964467,0,275.51,74.27,-201.24,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1765,1781080753326,1781080753161,192.168.35.239:42808,-2.95,-17.64,1781080752973,1134508112.0,40982005,41007573,0,275.89,274.10,-1.79,-3.40,1134508121.0,1134508112.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1766,1781080753412,1781080753266,192.168.35.209:50762,160.89,160.89,1781080752973,1127661949.6,40982005,41022064,0,275.89,74.27,-201.62,0.00,1127661950.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1767,1781080753795,1781080753665,192.168.35.239:42808,-2.77,-17.86,1781080753477,1134508112.0,41030342,41055891,0,275.40,273.43,-1.97,-3.40,1134508121.0,1134508112.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1768,1781080753942,1781080753766,192.168.35.209:50762,161.13,161.13,1781080753477,1127661949.4,41030342,41070027,0,275.40,74.27,-201.13,0.00,1127661951.0,1127661947.0,25,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1769,1781080754308,1781080754169,192.168.35.239:42808,-6.36,-20.30,1781080753981,1134508112.0,41078871,41104379,0,274.89,274.51,-0.38,-3.40,1134508121.0,1134508112.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1770,1781080754451,1781080754271,192.168.35.209:50762,157.60,157.60,1781080753981,1127661949.4,41078871,41118507,0,274.89,74.27,-200.62,0.00,1127661951.0,1127661947.0,25,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,fallback
1771,1781080754862,1781080754675,192.168.35.239:42808,-3.44,-17.19,1781080754490,1134508112.0,41127518,41152939,0,275.63,274.34,-1.30,-3.40,1134508121.0,1134508112.0,30,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1772,1781080754862,1781080754671,192.168.35.209:50762,1.39,0.00,1781080754490,1127661949.1,41127518,41156907,0,0.00,0.00,0.00,0.00,1127661951.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,anchor_realign_vfdiff
1773,1781080755023,1781080754871,192.168.35.209:50762,0.00,-39.99,1781080754490,1127661949.1,41127518,41166443,0,275.63,74.27,-201.36,-201.36,1127661951.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1774,1781080755324,1781080755179,192.168.35.239:42808,-2.54,-18.10,1781080754993,1134508112.0,41175898,41201232,0,275.59,273.39,-2.20,-3.40,1134508112.0,1134508112.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1775,1781080755606,1781080755466,192.168.35.209:50762,-0.05,-39.95,1781080754993,1127661949.1,41175898,41223563,0,275.59,74.27,-201.32,-201.36,1127661951.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1776,1781080755784,1781080755683,192.168.35.239:42808,-2.66,-14.93,1781080755495,1134508112.0,41224095,41249731,0,275.66,274.59,-1.07,-3.40,1134508112.0,1134508112.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1777,1781080756123,1781080755966,192.168.35.209:50762,0.03,-39.98,1781080755495,1127661949.1,41224095,41271563,0,275.66,74.27,-201.39,-201.36,1127661951.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1778,1781080756295,1781080756187,192.168.35.239:42808,-2.28,-18.32,1781080756003,1134508112.0,41272975,41298094,0,276.81,274.37,-2.45,-3.40,1134508110.0,1134508112.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1779,1781080756603,1781080756466,192.168.35.209:50762,0.50,-40.45,1781080756507,1127661949.1,41321292,41319563,0,276.13,74.27,-201.86,-201.36,1127661951.0,1127661947.0,12,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1780,1781080756807,1781080756693,192.168.35.239:42808,-3.08,-20.50,1781080756507,1134508112.0,41321292,41346441,0,276.13,274.48,-1.65,-3.40,1134508110.0,1134508112.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1781,1781080757125,1781080756966,192.168.35.209:50762,0.71,-40.02,1781080756507,1127661948.9,41321292,41367563,0,276.13,74.27,-201.86,-201.36,1127661953.0,1127661947.0,26,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1782,1781080757395,1781080757248,192.168.35.239:42808,-4.41,-16.19,1781080757013,1134508112.0,41369759,41399978,0,274.98,274.65,-0.32,-3.40,1134508110.0,1134508112.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1783,1781080757611,1781080757466,192.168.35.209:50762,-0.06,-38.71,1781080757520,1127661948.7,41418353,41415563,0,275.16,74.27,-200.89,-201.36,1127661949.0,1127661947.0,17,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1784,1781080757893,1781080757754,192.168.35.239:42808,-4.38,-16.23,1781080757520,1134508112.0,41418353,41448569,0,275.16,274.81,-0.35,-3.40,1134508110.0,1134508112.0,17,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1785,1781080758112,1781080757971,192.168.35.209:50762,-0.06,-38.71,1781080757520,1127661948.7,41418353,41464043,0,275.16,74.27,-200.89,-201.36,1127661949.0,1127661947.0,17,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1786,1781080758458,1781080758258,192.168.35.239:42808,-3.31,-17.30,1781080758025,1134508112.0,41466933,41496854,0,275.20,273.79,-1.41,-3.40,1134508118.0,1134508112.0,23,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1787,1781080758612,1781080758471,192.168.35.209:50762,-0.03,-38.75,1781080758025,1127661948.7,41466933,41512043,0,275.20,74.27,-200.93,-201.36,1127661949.0,1127661947.0,17,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1788,1781080758891,1781080758763,192.168.35.239:42808,-2.94,-17.64,1781080758530,1134508112.0,41515382,41545365,0,275.89,274.11,-1.78,-3.40,1134508118.0,1134508112.0,23,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1789,1781080759116,1781080758971,192.168.35.209:50762,0.66,-39.42,1781080758530,1127661948.7,41515382,41560043,0,275.89,74.27,-201.62,-201.36,1127661949.0,1127661947.0,17,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1790,1781080759435,1781080759268,192.168.35.239:42808,-3.61,-17.01,1781080759035,1134508112.0,41563897,41593846,0,275.24,274.12,-1.11,-3.40,1134508109.0,1134508112.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1791,1781080759716,1781080759571,192.168.35.209:50762,0.33,-38.56,1781080759541,1127661948.6,41612485,41617643,0,275.38,74.27,-201.11,-201.36,1127661952.0,1127661947.0,14,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1792,1781080759906,1781080759772,192.168.35.239:42808,-3.66,-16.94,1781080759541,1134508112.0,41612485,41642152,0,275.38,274.32,-1.06,-3.40,1134508109.0,1134508112.0,15,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1793,1781080760223,1781080760071,192.168.35.209:50762,0.69,-38.90,1781080760045,1127661948.6,41660903,41665643,0,275.75,74.27,-201.48,-201.36,1127661952.0,1127661947.0,14,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1794,1781080760439,1781080760275,192.168.35.239:42808,-3.36,-17.20,1781080760045,1134508112.0,41660903,41690543,0,275.75,274.38,-1.36,-3.40,1134508112.0,1134508112.0,20,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1795,1781080760745,1781080760571,192.168.35.209:50762,0.04,-37.83,1781080760551,1127661948.4,41709404,41713643,0,274.94,74.27,-200.67,-201.36,1127661948.0,1127661947.0,24,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1796,1781080760907,1781080760781,192.168.35.239:42808,-4.64,-15.93,1781080760551,1134508112.0,41709404,41739166,0,274.94,274.86,-0.08,-3.40,1134508112.0,1134508112.0,20,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1797,1781080761226,1781080761071,192.168.35.209:50762,0.04,-37.83,1781080760551,1127661948.4,41709404,41761643,0,274.94,74.27,-200.67,-201.36,1127661948.0,1127661947.0,24,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1798,1781080761450,1781080761284,192.168.35.239:42808,-1.97,-14.76,1781080761056,1134508112.0,41757888,41787434,0,276.41,274.66,-1.75,-3.40,1134508117.0,1134508112.0,22,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1799,1781080761823,1781080761671,192.168.35.209:50762,0.76,-38.12,1781080761460,1127661948.3,41796627,41819243,0,275.52,74.27,-201.25,-201.36,1127661948.0,1127661947.0,15,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1800,1781080761902,1781080761789,192.168.35.239:42808,-3.23,-17.44,1781080761460,1134508112.0,41796627,41835849,0,275.52,274.03,-1.49,-3.40,1134508117.0,1134508112.0,22,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1801,1781080762443,1781080762271,192.168.35.209:50762,0.68,-38.01,1781080761965,1127661948.3,41845194,41876843,0,275.44,74.27,-201.17,-201.36,1127661948.0,1127661947.0,15,9,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1802,1781080762542,1781080762344,192.168.35.239:42808,-4.39,-16.14,1781080761965,1134508112.0,41845194,41889142,0,275.44,275.12,-0.32,-3.40,1134508115.0,1134508112.0,27,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1803,1781080763019,1781080762849,192.168.35.239:42808,-4.41,-16.16,1781080762463,1134508112.0,41892978,41937694,0,275.17,274.87,-0.30,-3.40,1134508115.0,1134508112.0,27,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1804,1781080763020,1781080762871,192.168.35.209:50762,0.14,-38.33,1781080762463,1127661948.5,41892978,41934443,0,275.17,74.27,-200.90,-201.36,1127661946.0,1127661951.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1805,1781080763572,1781080763354,192.168.35.239:42808,-3.65,-16.88,1781080762969,1134508112.0,41941563,41986112,0,275.27,274.22,-1.06,-3.40,1134508114.0,1134508112.0,26,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1806,1781080763578,1781080763371,192.168.35.209:50762,0.25,-38.41,1781080762969,1127661948.5,41941563,41982443,0,275.27,74.27,-201.00,-201.36,1127661946.0,1127661951.0,21,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1807,1781080763990,1781080763859,192.168.35.239:42808,-3.48,-17.04,1781080763473,1134508112.0,41990029,42034658,0,276.14,274.91,-1.23,-3.40,1134508114.0,1134508112.0,26,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1808,1781080764020,1781080763871,192.168.35.209:50762,0.87,-49.74,1781080763473,1127661948.8,41990029,42029963,0,276.14,74.27,-201.87,-201.36,1127661947.0,1127661951.0,13,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1809,1781080764597,1781080764364,192.168.35.239:42808,-3.40,-16.26,1781080763977,1134508111.7,42038326,42083070,0,275.21,274.21,-1.01,-3.40,1134508109.0,1134508109.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1810,1781080764604,1781080764371,192.168.35.209:50762,-0.06,-38.86,1781080763977,1127661948.8,42038326,42078443,0,275.21,74.27,-200.94,-201.36,1127661947.0,1127661951.0,13,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1811,1781080765113,1781080764869,192.168.35.239:42808,-2.29,-17.36,1781080764483,1134508111.7,42086977,42131519,0,276.00,273.88,-2.12,-3.40,1134508109.0,1134508109.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1812,1781080765115,1781080764871,192.168.35.209:50762,0.50,-40.08,1781080764483,1127661949.0,42086977,42126443,0,276.00,74.27,-201.73,-201.36,1127661957.0,1127661951.0,29,12,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1813,1781080765511,1781080765375,192.168.35.239:42808,0.14,-16.80,1781080764987,1134508111.7,42135439,42180035,0,276.81,273.25,-3.55,-3.40,1134508109.0,1134508109.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1814,1781080765701,1781080765466,192.168.35.209:50762,0.42,-40.26,1781080765491,1127661949.1,42183745,42183563,0,276.02,74.27,-201.75,-201.36,1127661950.0,1127661950.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1815,1781080766027,1781080765879,192.168.35.239:42808,-3.25,-16.34,1781080765491,1134508111.7,42183745,42228574,0,276.02,274.86,-1.16,-3.40,1134508109.0,1134508109.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1816,1781080766113,1781080765971,192.168.35.209:50762,0.42,-40.26,1781080765491,1127661949.1,42183745,42232043,0,276.02,74.27,-201.75,-201.36,1127661950.0,1127661950.0,11,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1817,1781080766537,1781080766385,192.168.35.239:42808,-3.63,-16.03,1781080765995,1134508111.7,42232148,42277202,0,276.20,275.42,-0.78,-3.40,1134508109.0,1134508109.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1818,1781080766747,1781080766571,192.168.35.209:50762,-0.43,-39.72,1781080766503,1127661949.2,42280826,42289643,0,275.26,74.27,-200.99,-201.36,1127661947.0,1127661950.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1819,1781080766997,1781080766891,192.168.35.239:42808,-2.79,-15.17,1781080766503,1134508111.7,42280826,42325641,0,275.26,274.64,-0.62,-3.40,1134508109.0,1134508109.0,10,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1820,1781080767341,1781080767071,192.168.35.209:50762,-0.43,-39.72,1781080766503,1127661949.2,42280826,42337643,0,275.26,74.27,-200.99,-201.36,1127661947.0,1127661950.0,18,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1821,1781080767599,1781080767446,192.168.35.239:42808,-2.02,-16.82,1781080767007,1134508111.4,42329287,42378917,0,276.07,273.96,-2.11,-3.40,1134508102.0,1134508109.0,24,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1822,1781080767759,1781080767571,192.168.35.209:50762,-0.60,-39.80,1781080767511,1127661949.3,42377586,42385643,0,275.17,74.27,-200.90,-201.36,1127661955.0,1127661950.0,22,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1823,1781080768097,1781080767950,192.168.35.239:42808,-3.04,-15.84,1781080767511,1134508111.4,42377586,42427312,0,275.17,274.07,-1.10,-3.40,1134508102.0,1134508109.0,24,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1824,1781080768209,1781080768071,192.168.35.209:50762,-0.17,-40.23,1781080768015,1127661949.3,42426011,42433643,0,275.59,74.27,-201.32,-201.36,1127661955.0,1127661950.0,22,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1825,1781080768603,1781080768456,192.168.35.239:42808,-3.16,-14.99,1781080768015,1134508111.2,42426011,42475964,0,275.59,274.87,-0.73,-3.40,1134508114.0,1134508109.0,14,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1826,1781080768751,1781080768571,192.168.35.209:50762,-0.73,-39.66,1781080768521,1127661949.3,42474533,42481643,0,275.04,74.27,-200.77,-201.36,1127661955.0,1127661950.0,22,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1827,1781080769113,1781080768960,192.168.35.239:42808,-3.18,-14.96,1781080768521,1134508111.2,42474533,42524200,0,275.04,274.32,-0.71,-3.40,1134508114.0,1134508109.0,14,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1828,1781080769317,1781080769171,192.168.35.209:50762,0.23,-50.58,1781080769025,1127661949.3,42523007,42538763,0,276.00,74.27,-201.73,-201.36,1127661955.0,1127661950.0,22,11,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
1829,1781080769596,1781080769465,192.168.35.239:42808,-1.76,-16.34,1781080769025,1134508111.2,42523007,42572732,0,276.00,273.87,-2.13,-3.40,1134508114.0,1134508109.0,14,10,0,0,0.00,0,0,0,0,0,0,0,7392,77,drift
